# wavelength flux error
8.314107e+03 2.558750e-16 1.000000e-20
8.315359e+03 2.658731e-16 1.000000e-20
8.316611e+03 2.533919e-16 1.000000e-20
8.317864e+03 2.526368e-16 1.000000e-20
8.319116e+03 2.723678e-16 1.000000e-20
8.320369e+03 2.686515e-16 1.000000e-20
8.321621e+03 2.518256e-16 1.000000e-20
8.322873e+03 2.570927e-16 1.000000e-20
8.324125e+03 2.617402e-16 1.000000e-20
8.325378e+03 2.599303e-16 1.000000e-20
8.326630e+03 2.676757e-16 1.000000e-20
8.327883e+03 2.660819e-16 1.000000e-20
8.329135e+03 2.751313e-16 1.000000e-20
8.330387e+03 2.900373e-16 1.000000e-20
8.331640e+03 2.635267e-16 1.000000e-20
8.332892e+03 2.753391e-16 1.000000e-20
8.334145e+03 2.762074e-16 1.000000e-20
8.335396e+03 2.722939e-16 1.000000e-20
8.336648e+03 2.758392e-16 1.000000e-20
8.337900e+03 2.660604e-16 1.000000e-20
8.339153e+03 2.524184e-16 1.000000e-20
8.340405e+03 2.624291e-16 1.000000e-20
8.341658e+03 2.655690e-16 1.000000e-20
8.342910e+03 2.284311e-16 1.000000e-20
8.344162e+03 2.323947e-16 1.000000e-20
8.345415e+03 2.697461e-16 1.000000e-20
8.346667e+03 2.584128e-16 1.000000e-20
8.347919e+03 2.543098e-16 1.000000e-20
8.349172e+03 2.578721e-16 1.000000e-20
8.350424e+03 2.513494e-16 1.000000e-20
8.351676e+03 2.089645e-16 1.000000e-20
8.352929e+03 2.785376e-16 1.000000e-20
8.354181e+03 2.581078e-16 1.000000e-20
8.355434e+03 2.357702e-16 1.000000e-20
8.356686e+03 2.673152e-16 1.000000e-20
8.357938e+03 2.567580e-16 1.000000e-20
8.359189e+03 2.527812e-16 1.000000e-20
8.360442e+03 2.439629e-16 1.000000e-20
8.361694e+03 2.526230e-16 1.000000e-20
8.362947e+03 2.409977e-16 1.000000e-20
8.364199e+03 2.393628e-16 1.000000e-20
8.365451e+03 2.531600e-16 1.000000e-20
8.366704e+03 2.504951e-16 1.000000e-20
8.367956e+03 2.400886e-16 1.000000e-20
8.369209e+03 2.660650e-16 1.000000e-20
8.370461e+03 2.643708e-16 1.000000e-20
8.371713e+03 2.660915e-16 1.000000e-20
8.372965e+03 2.488448e-16 1.000000e-20
8.374218e+03 2.379582e-16 1.000000e-20
8.375470e+03 2.405167e-16 1.000000e-20
8.376723e+03 2.444233e-16 1.000000e-20
8.377975e+03 2.284269e-16 1.000000e-20
8.379227e+03 2.478371e-16 1.000000e-20
8.380479e+03 2.398412e-16 1.000000e-20
8.381731e+03 2.355400e-16 1.000000e-20
8.382984e+03 2.441089e-16 1.000000e-20
8.384236e+03 2.486295e-16 1.000000e-20
8.385488e+03 2.281687e-16 1.000000e-20
8.386740e+03 2.327051e-16 1.000000e-20
8.387993e+03 2.302041e-16 1.000000e-20
8.389245e+03 2.434552e-16 1.000000e-20
8.390498e+03 2.313029e-16 1.000000e-20
8.391750e+03 2.305086e-16 1.000000e-20
8.393002e+03 2.709267e-16 1.000000e-20
8.394254e+03 2.403549e-16 1.000000e-20
8.395507e+03 2.338972e-16 1.000000e-20
8.396759e+03 2.347951e-16 1.000000e-20
8.398012e+03 2.728491e-16 1.000000e-20
8.399264e+03 1.472209e-16 1.000000e-20
8.400516e+03 1.964627e-16 1.000000e-20
8.401769e+03 2.830244e-16 1.000000e-20
8.403021e+03 2.389155e-16 1.000000e-20
8.404273e+03 2.391925e-16 1.000000e-20
8.405525e+03 2.444757e-16 1.000000e-20
8.406777e+03 2.513902e-16 1.000000e-20
8.408029e+03 2.480825e-16 1.000000e-20
8.409282e+03 2.577651e-16 1.000000e-20
8.410534e+03 2.449427e-16 1.000000e-20
8.411787e+03 2.324939e-16 1.000000e-20
8.413039e+03 2.424646e-16 1.000000e-20
8.414291e+03 2.368568e-16 1.000000e-20
8.415544e+03 2.022024e-16 1.000000e-20
8.416796e+03 2.278046e-16 1.000000e-20
8.418049e+03 2.161226e-16 1.000000e-20
8.419301e+03 2.264843e-16 1.000000e-20
8.420553e+03 2.269601e-16 1.000000e-20
8.421805e+03 2.190966e-16 1.000000e-20
8.423058e+03 2.165032e-16 1.000000e-20
8.424310e+03 2.307145e-16 1.000000e-20
8.425562e+03 2.395554e-16 1.000000e-20
8.426814e+03 2.266856e-16 1.000000e-20
8.428066e+03 2.230732e-16 1.000000e-20
8.429318e+03 1.718046e-16 1.000000e-20
8.430571e+03 2.421568e-16 1.000000e-20
8.431823e+03 3.144188e-16 1.000000e-20
8.433076e+03 2.443253e-16 1.000000e-20
8.434328e+03 2.359630e-16 1.000000e-20
8.435580e+03 2.489714e-16 1.000000e-20
8.436833e+03 2.287473e-16 1.000000e-20
8.438085e+03 2.222730e-16 1.000000e-20
8.439338e+03 2.280872e-16 1.000000e-20
8.440590e+03 2.356598e-16 1.000000e-20
8.441842e+03 2.101638e-16 1.000000e-20
8.443094e+03 2.185384e-16 1.000000e-20
8.444347e+03 2.208322e-16 1.000000e-20
8.445599e+03 2.181974e-16 1.000000e-20
8.446852e+03 2.230645e-16 1.000000e-20
8.448104e+03 2.267923e-16 1.000000e-20
8.449355e+03 2.382445e-16 1.000000e-20
8.450608e+03 2.365750e-16 1.000000e-20
8.451860e+03 2.046449e-16 1.000000e-20
8.453113e+03 2.137350e-16 1.000000e-20
8.454365e+03 2.583211e-16 1.000000e-20
8.455617e+03 2.314912e-16 1.000000e-20
8.456869e+03 2.214540e-16 1.000000e-20
8.458122e+03 2.235633e-16 1.000000e-20
8.459374e+03 2.343971e-16 1.000000e-20
8.460627e+03 2.345744e-16 1.000000e-20
8.461879e+03 2.116290e-16 1.000000e-20
8.463131e+03 2.136941e-16 1.000000e-20
8.464383e+03 2.031141e-16 1.000000e-20
8.465636e+03 2.465097e-16 1.000000e-20
8.466888e+03 2.438703e-16 1.000000e-20
8.468141e+03 2.004445e-16 1.000000e-20
8.469393e+03 2.000713e-16 1.000000e-20
8.470645e+03 2.074138e-16 1.000000e-20
8.471897e+03 2.202689e-16 1.000000e-20
8.473149e+03 2.094073e-16 1.000000e-20
8.474402e+03 2.116745e-16 1.000000e-20
8.475654e+03 2.241069e-16 1.000000e-20
8.476906e+03 2.243040e-16 1.000000e-20
8.478158e+03 2.345406e-16 1.000000e-20
8.479411e+03 2.158927e-16 1.000000e-20
8.480663e+03 2.256971e-16 1.000000e-20
8.481916e+03 2.163878e-16 1.000000e-20
8.483168e+03 2.316041e-16 1.000000e-20
8.484420e+03 2.210212e-16 1.000000e-20
8.485673e+03 2.300270e-16 1.000000e-20
8.486925e+03 2.358902e-16 1.000000e-20
8.488178e+03 2.306392e-16 1.000000e-20
8.489430e+03 2.231144e-16 1.000000e-20
8.490682e+03 2.229491e-16 1.000000e-20
8.491934e+03 2.200364e-16 1.000000e-20
8.493187e+03 2.216014e-16 1.000000e-20
8.494438e+03 2.114200e-16 1.000000e-20
8.495691e+03 2.222992e-16 1.000000e-20
8.496943e+03 2.363374e-16 1.000000e-20
8.498195e+03 2.256394e-16 1.000000e-20
8.499447e+03 2.267530e-16 1.000000e-20
8.500700e+03 2.196019e-16 1.000000e-20
8.501952e+03 2.343552e-16 1.000000e-20
8.503205e+03 2.275355e-16 1.000000e-20
8.504457e+03 2.120645e-16 1.000000e-20
8.505709e+03 2.076753e-16 1.000000e-20
8.506962e+03 2.480957e-16 1.000000e-20
8.508214e+03 2.228267e-16 1.000000e-20
8.509467e+03 2.356076e-16 1.000000e-20
8.510719e+03 2.355187e-16 1.000000e-20
8.511971e+03 2.282650e-16 1.000000e-20
8.513223e+03 2.176615e-16 1.000000e-20
8.514476e+03 2.257474e-16 1.000000e-20
8.515728e+03 2.439301e-16 1.000000e-20
8.516980e+03 2.495978e-16 1.000000e-20
8.518232e+03 2.339353e-16 1.000000e-20
8.519484e+03 2.195246e-16 1.000000e-20
8.520737e+03 2.234328e-16 1.000000e-20
8.521989e+03 2.196411e-16 1.000000e-20
8.523242e+03 2.158768e-16 1.000000e-20
8.524494e+03 2.256426e-16 1.000000e-20
8.525746e+03 2.274510e-16 1.000000e-20
8.526998e+03 2.275811e-16 1.000000e-20
8.528251e+03 2.261783e-16 1.000000e-20
8.529503e+03 2.294189e-16 1.000000e-20
8.530756e+03 2.210436e-16 1.000000e-20
8.532008e+03 2.229560e-16 1.000000e-20
8.533260e+03 2.413537e-16 1.000000e-20
8.534513e+03 2.268775e-16 1.000000e-20
8.535765e+03 2.359125e-16 1.000000e-20
8.537017e+03 2.317814e-16 1.000000e-20
8.538270e+03 2.182452e-16 1.000000e-20
8.539521e+03 2.361973e-16 1.000000e-20
8.540773e+03 2.472178e-16 1.000000e-20
8.542026e+03 2.128849e-16 1.000000e-20
8.543278e+03 2.334670e-16 1.000000e-20
8.544531e+03 2.166475e-16 1.000000e-20
8.545783e+03 2.183436e-16 1.000000e-20
8.547035e+03 2.258183e-16 1.000000e-20
8.548287e+03 2.103139e-16 1.000000e-20
8.549540e+03 2.003371e-16 1.000000e-20
8.550792e+03 2.310671e-16 1.000000e-20
8.552045e+03 2.286723e-16 1.000000e-20
8.553297e+03 2.376004e-16 1.000000e-20
8.554549e+03 2.196530e-16 1.000000e-20
8.555802e+03 2.343360e-16 1.000000e-20
8.557054e+03 2.167042e-16 1.000000e-20
8.558307e+03 2.298085e-16 1.000000e-20
8.559559e+03 2.256760e-16 1.000000e-20
8.560811e+03 2.462069e-16 1.000000e-20
8.562062e+03 2.329122e-16 1.000000e-20
8.563315e+03 2.324546e-16 1.000000e-20
8.564567e+03 2.279261e-16 1.000000e-20
8.565820e+03 2.228143e-16 1.000000e-20
8.567072e+03 2.105287e-16 1.000000e-20
8.568324e+03 2.304627e-16 1.000000e-20
8.569577e+03 2.293616e-16 1.000000e-20
8.570829e+03 2.094021e-16 1.000000e-20
8.572081e+03 2.152369e-16 1.000000e-20
8.573334e+03 2.200978e-16 1.000000e-20
8.574586e+03 2.350394e-16 1.000000e-20
8.575838e+03 2.221996e-16 1.000000e-20
8.577091e+03 2.219181e-16 1.000000e-20
8.578343e+03 2.290852e-16 1.000000e-20
8.579596e+03 2.199766e-16 1.000000e-20
8.580848e+03 2.204420e-16 1.000000e-20
8.582100e+03 2.227795e-16 1.000000e-20
8.583352e+03 2.047352e-16 1.000000e-20
8.584604e+03 2.321637e-16 1.000000e-20
8.585856e+03 2.266925e-16 1.000000e-20
8.587109e+03 2.199739e-16 1.000000e-20
8.588361e+03 2.263914e-16 1.000000e-20
8.589613e+03 2.331782e-16 1.000000e-20
8.590866e+03 2.283281e-16 1.000000e-20
8.592118e+03 2.359427e-16 1.000000e-20
8.593371e+03 2.268304e-16 1.000000e-20
8.594623e+03 2.376281e-16 1.000000e-20
8.595875e+03 2.351048e-16 1.000000e-20
8.597127e+03 2.152287e-16 1.000000e-20
8.598380e+03 2.105501e-16 1.000000e-20
8.599632e+03 2.269166e-16 1.000000e-20
8.600885e+03 2.233718e-16 1.000000e-20
8.602137e+03 2.216581e-16 1.000000e-20
8.603389e+03 2.296694e-16 1.000000e-20
8.604642e+03 2.181721e-16 1.000000e-20
8.605894e+03 2.152890e-16 1.000000e-20
8.607146e+03 2.118033e-16 1.000000e-20
8.608398e+03 2.251575e-16 1.000000e-20
8.609650e+03 2.334956e-16 1.000000e-20
8.610902e+03 2.268943e-16 1.000000e-20
8.612155e+03 2.334447e-16 1.000000e-20
8.613407e+03 2.253668e-16 1.000000e-20
8.614660e+03 2.449891e-16 1.000000e-20
8.615912e+03 2.324299e-16 1.000000e-20
8.617164e+03 2.338059e-16 1.000000e-20
8.618416e+03 2.327794e-16 1.000000e-20
8.619669e+03 2.407060e-16 1.000000e-20
8.620921e+03 2.284116e-16 1.000000e-20
8.622174e+03 2.255477e-16 1.000000e-20
8.623426e+03 2.470589e-16 1.000000e-20
8.624678e+03 2.365112e-16 1.000000e-20
8.625931e+03 2.281214e-16 1.000000e-20
8.627183e+03 2.279346e-16 1.000000e-20
8.628436e+03 2.307864e-16 1.000000e-20
8.629688e+03 2.360043e-16 1.000000e-20
8.630939e+03 2.172223e-16 1.000000e-20
8.632191e+03 2.205261e-16 1.000000e-20
8.633444e+03 2.182356e-16 1.000000e-20
8.634696e+03 2.265345e-16 1.000000e-20
8.635949e+03 2.338312e-16 1.000000e-20
8.637201e+03 2.305633e-16 1.000000e-20
8.638453e+03 2.417753e-16 1.000000e-20
8.639706e+03 2.189935e-16 1.000000e-20
8.640958e+03 2.378797e-16 1.000000e-20
8.642210e+03 2.395533e-16 1.000000e-20
8.643463e+03 2.463440e-16 1.000000e-20
8.644715e+03 2.515682e-16 1.000000e-20
8.645967e+03 2.506268e-16 1.000000e-20
8.647220e+03 2.252214e-16 1.000000e-20
8.648472e+03 2.552913e-16 1.000000e-20
8.649725e+03 2.449874e-16 1.000000e-20
8.650977e+03 2.255571e-16 1.000000e-20
8.652229e+03 2.472020e-16 1.000000e-20
8.653480e+03 2.400087e-16 1.000000e-20
8.654733e+03 2.361256e-16 1.000000e-20
8.655985e+03 2.260415e-16 1.000000e-20
8.657238e+03 2.385303e-16 1.000000e-20
8.658490e+03 2.240834e-16 1.000000e-20
8.659742e+03 2.444388e-16 1.000000e-20
8.660995e+03 2.462555e-16 1.000000e-20
8.662247e+03 2.514649e-16 1.000000e-20
8.663500e+03 2.484286e-16 1.000000e-20
8.664752e+03 2.482725e-16 1.000000e-20
8.666004e+03 2.305752e-16 1.000000e-20
8.667256e+03 2.459769e-16 1.000000e-20
8.668509e+03 2.404010e-16 1.000000e-20
8.669761e+03 2.304781e-16 1.000000e-20
8.671014e+03 2.648103e-16 1.000000e-20
8.672266e+03 2.675060e-16 1.000000e-20
8.673518e+03 2.538224e-16 1.000000e-20
8.674771e+03 2.653298e-16 1.000000e-20
8.676022e+03 2.522556e-16 1.000000e-20
8.677274e+03 2.501102e-16 1.000000e-20
8.678527e+03 2.482370e-16 1.000000e-20
8.679779e+03 2.517462e-16 1.000000e-20
8.681031e+03 2.601743e-16 1.000000e-20
8.682284e+03 2.610298e-16 1.000000e-20
8.683536e+03 2.601768e-16 1.000000e-20
8.684789e+03 2.413296e-16 1.000000e-20
8.686041e+03 2.411874e-16 1.000000e-20
8.687293e+03 2.714703e-16 1.000000e-20
8.688545e+03 2.639670e-16 1.000000e-20
8.689798e+03 2.556032e-16 1.000000e-20
8.691050e+03 2.495359e-16 1.000000e-20
8.692303e+03 2.604482e-16 1.000000e-20
8.693555e+03 2.745333e-16 1.000000e-20
8.694807e+03 2.558971e-16 1.000000e-20
8.696060e+03 2.842744e-16 1.000000e-20
8.697312e+03 2.755984e-16 1.000000e-20
8.698564e+03 2.649051e-16 1.000000e-20
8.699816e+03 2.708250e-16 1.000000e-20
8.701068e+03 2.632366e-16 1.000000e-20
8.702320e+03 2.707470e-16 1.000000e-20
8.703573e+03 2.565404e-16 1.000000e-20
8.704825e+03 2.736192e-16 1.000000e-20
8.706078e+03 2.713245e-16 1.000000e-20
8.707330e+03 2.743544e-16 1.000000e-20
8.708582e+03 2.612008e-16 1.000000e-20
8.709835e+03 2.596607e-16 1.000000e-20
8.711087e+03 2.478460e-16 1.000000e-20
8.712340e+03 2.595224e-16 1.000000e-20
8.713592e+03 2.671777e-16 1.000000e-20
8.714844e+03 2.731682e-16 1.000000e-20
8.716096e+03 2.679693e-16 1.000000e-20
8.717349e+03 2.757243e-16 1.000000e-20
8.718601e+03 2.901612e-16 1.000000e-20
8.719854e+03 2.838387e-16 1.000000e-20
8.721105e+03 2.896693e-16 1.000000e-20
8.722357e+03 2.849383e-16 1.000000e-20
8.723609e+03 2.687777e-16 1.000000e-20
8.724862e+03 2.768963e-16 1.000000e-20
8.726114e+03 2.656752e-16 1.000000e-20
8.727367e+03 2.301441e-16 1.000000e-20
8.728619e+03 2.907580e-16 1.000000e-20
8.729871e+03 2.904151e-16 1.000000e-20
8.731124e+03 2.683568e-16 1.000000e-20
8.732376e+03 2.749658e-16 1.000000e-20
8.733629e+03 2.813749e-16 1.000000e-20
8.734881e+03 2.757341e-16 1.000000e-20
8.736133e+03 2.974775e-16 1.000000e-20
8.737385e+03 2.723300e-16 1.000000e-20
8.738638e+03 2.857685e-16 1.000000e-20
8.739890e+03 2.857527e-16 1.000000e-20
8.741143e+03 2.870969e-16 1.000000e-20
8.742395e+03 2.699662e-16 1.000000e-20
8.743646e+03 2.780395e-16 1.000000e-20
8.744899e+03 2.929637e-16 1.000000e-20
8.746151e+03 2.927539e-16 1.000000e-20
8.747404e+03 2.872576e-16 1.000000e-20
8.748656e+03 2.630615e-16 1.000000e-20
8.749908e+03 2.723321e-16 1.000000e-20
8.751160e+03 2.525625e-16 1.000000e-20
8.752413e+03 2.703096e-16 1.000000e-20
8.753665e+03 2.776376e-16 1.000000e-20
8.754918e+03 2.984956e-16 1.000000e-20
8.756170e+03 2.835312e-16 1.000000e-20
8.757422e+03 3.067409e-16 1.000000e-20
8.758674e+03 3.197565e-16 1.000000e-20
8.759927e+03 2.862158e-16 1.000000e-20
8.761179e+03 2.523987e-16 1.000000e-20
8.762432e+03 2.981518e-16 1.000000e-20
8.763684e+03 3.046955e-16 1.000000e-20
8.764936e+03 2.959424e-16 1.000000e-20
8.766188e+03 2.860699e-16 1.000000e-20
8.767440e+03 3.227507e-16 1.000000e-20
8.768693e+03 3.196681e-16 1.000000e-20
8.769945e+03 3.290481e-16 1.000000e-20
8.771197e+03 3.123997e-16 1.000000e-20
8.772449e+03 3.042642e-16 1.000000e-20
8.773702e+03 3.068978e-16 1.000000e-20
8.774954e+03 2.717851e-16 1.000000e-20
8.776207e+03 2.717913e-16 1.000000e-20
8.777459e+03 2.520728e-16 1.000000e-20
8.778711e+03 2.330346e-16 1.000000e-20
8.779964e+03 2.691504e-16 1.000000e-20
8.781216e+03 2.634910e-16 1.000000e-20
8.782469e+03 2.631872e-16 1.000000e-20
8.783721e+03 2.685653e-16 1.000000e-20
8.784973e+03 2.579395e-16 1.000000e-20
8.786225e+03 2.722284e-16 1.000000e-20
8.787478e+03 2.912339e-16 1.000000e-20
8.788729e+03 3.069327e-16 1.000000e-20
8.789982e+03 2.976546e-16 1.000000e-20
8.791234e+03 2.972751e-16 1.000000e-20
8.792486e+03 3.252413e-16 1.000000e-20
8.793738e+03 3.234502e-16 1.000000e-20
8.794991e+03 2.944698e-16 1.000000e-20
8.796243e+03 3.124779e-16 1.000000e-20
8.797496e+03 3.076073e-16 1.000000e-20
8.798748e+03 2.851508e-16 1.000000e-20
8.800000e+03 2.727260e-16 1.000000e-20
8.801253e+03 3.012276e-16 1.000000e-20
8.802505e+03 3.009460e-16 1.000000e-20
8.803758e+03 2.930119e-16 1.000000e-20
8.805010e+03 2.904822e-16 1.000000e-20
8.806262e+03 3.088011e-16 1.000000e-20
8.807514e+03 3.015940e-16 1.000000e-20
8.808767e+03 2.855577e-16 1.000000e-20
8.810019e+03 2.803578e-16 1.000000e-20
8.811271e+03 3.163846e-16 1.000000e-20
8.812523e+03 3.102000e-16 1.000000e-20
8.813775e+03 2.990925e-16 1.000000e-20
8.815028e+03 2.870421e-16 1.000000e-20
8.816280e+03 2.928322e-16 1.000000e-20
8.817533e+03 3.136832e-16 1.000000e-20
8.818785e+03 3.105828e-16 1.000000e-20
8.820037e+03 3.117752e-16 1.000000e-20
8.821289e+03 2.891060e-16 1.000000e-20
8.822542e+03 2.949233e-16 1.000000e-20
8.823794e+03 2.886740e-16 1.000000e-20
8.825047e+03 2.569116e-16 1.000000e-20
8.826299e+03 2.365412e-16 1.000000e-20
8.827551e+03 1.199674e-16 1.000000e-20
8.828803e+03 2.367298e-16 1.000000e-20
8.830056e+03 2.801482e-16 1.000000e-20
8.831308e+03 2.448495e-16 1.000000e-20
8.832561e+03 2.800562e-16 1.000000e-20
8.833812e+03 2.807069e-16 1.000000e-20
8.835064e+03 3.038003e-16 1.000000e-20
8.836317e+03 2.649115e-16 1.000000e-20
8.837569e+03 2.801237e-16 1.000000e-20
8.838822e+03 3.018878e-16 1.000000e-20
8.840074e+03 2.946290e-16 1.000000e-20
8.841326e+03 3.015295e-16 1.000000e-20
8.842578e+03 3.204391e-16 1.000000e-20
8.843831e+03 3.194016e-16 1.000000e-20
8.845083e+03 2.986846e-16 1.000000e-20
8.846336e+03 3.055487e-16 1.000000e-20
8.847588e+03 3.199325e-16 1.000000e-20
8.848840e+03 3.138013e-16 1.000000e-20
8.850093e+03 3.122752e-16 1.000000e-20
8.851345e+03 3.216540e-16 1.000000e-20
8.852598e+03 2.982873e-16 1.000000e-20
8.853850e+03 3.106558e-16 1.000000e-20
8.855102e+03 3.111516e-16 1.000000e-20
8.856354e+03 2.967800e-16 1.000000e-20
8.857606e+03 2.822859e-16 1.000000e-20
8.858858e+03 3.309434e-16 1.000000e-20
8.860111e+03 2.875523e-16 1.000000e-20
8.861363e+03 3.112808e-16 1.000000e-20
8.862615e+03 3.004980e-16 1.000000e-20
8.863868e+03 2.918500e-16 1.000000e-20
8.865120e+03 3.116899e-16 1.000000e-20
8.866372e+03 3.242298e-16 1.000000e-20
8.867625e+03 3.186388e-16 1.000000e-20
8.868877e+03 2.916519e-16 1.000000e-20
8.870129e+03 3.327754e-16 1.000000e-20
8.871382e+03 3.043534e-16 1.000000e-20
8.872634e+03 3.098168e-16 1.000000e-20
8.873887e+03 3.238447e-16 1.000000e-20
8.875139e+03 3.225847e-16 1.000000e-20
8.876391e+03 3.081775e-16 1.000000e-20
8.877643e+03 3.308616e-16 1.000000e-20
8.878896e+03 3.131732e-16 1.000000e-20
8.880147e+03 3.176140e-16 1.000000e-20
8.881400e+03 2.857549e-16 1.000000e-20
8.882652e+03 3.005055e-16 1.000000e-20
8.883904e+03 2.871120e-16 1.000000e-20
8.885157e+03 2.850829e-16 1.000000e-20
8.886409e+03 2.714766e-16 1.000000e-20
8.887662e+03 3.265253e-16 1.000000e-20
8.888914e+03 2.988695e-16 1.000000e-20
8.890166e+03 2.973600e-16 1.000000e-20
8.891418e+03 3.164527e-16 1.000000e-20
8.892671e+03 2.933576e-16 1.000000e-20
8.893923e+03 3.375197e-16 1.000000e-20
8.895176e+03 3.270146e-16 1.000000e-20
8.896428e+03 2.991498e-16 1.000000e-20
8.897680e+03 2.946332e-16 1.000000e-20
8.898933e+03 2.857583e-16 1.000000e-20
8.900185e+03 3.137657e-16 1.000000e-20
8.901437e+03 2.975333e-16 1.000000e-20
8.902689e+03 3.301870e-16 1.000000e-20
8.903941e+03 3.114890e-16 1.000000e-20
8.905193e+03 3.269159e-16 1.000000e-20
8.906446e+03 3.062813e-16 1.000000e-20
8.907698e+03 3.145958e-16 1.000000e-20
8.908951e+03 3.083476e-16 1.000000e-20
8.910203e+03 3.211820e-16 1.000000e-20
8.911455e+03 3.030119e-16 1.000000e-20
8.912707e+03 3.049918e-16 1.000000e-20
8.913960e+03 3.003629e-16 1.000000e-20
8.915212e+03 3.060692e-16 1.000000e-20
8.916465e+03 3.259061e-16 1.000000e-20
8.917717e+03 2.958253e-16 1.000000e-20
8.918969e+03 1.982559e-16 1.000000e-20
8.920222e+03 2.659218e-16 1.000000e-20
8.921474e+03 3.716385e-16 1.000000e-20
8.922727e+03 3.284686e-16 1.000000e-20
8.923979e+03 3.242220e-16 1.000000e-20
8.925230e+03 3.275637e-16 1.000000e-20
8.926482e+03 3.217067e-16 1.000000e-20
8.927735e+03 3.200484e-16 1.000000e-20
8.928987e+03 3.203299e-16 1.000000e-20
8.930240e+03 3.197587e-16 1.000000e-20
8.931492e+03 2.976832e-16 1.000000e-20
8.932744e+03 2.899743e-16 1.000000e-20
8.933997e+03 2.945515e-16 1.000000e-20
8.935249e+03 3.010887e-16 1.000000e-20
8.936501e+03 2.947265e-16 1.000000e-20
8.937754e+03 2.969864e-16 1.000000e-20
8.939006e+03 3.089842e-16 1.000000e-20
8.940258e+03 3.104662e-16 1.000000e-20
8.941511e+03 3.126454e-16 1.000000e-20
8.942763e+03 2.953485e-16 1.000000e-20
8.944016e+03 3.399049e-16 1.000000e-20
8.945268e+03 3.419451e-16 1.000000e-20
8.946520e+03 2.917962e-16 1.000000e-20
8.947771e+03 2.985630e-16 1.000000e-20
8.949024e+03 2.634048e-16 1.000000e-20
8.950276e+03 2.344698e-16 1.000000e-20
8.951529e+03 2.579715e-16 1.000000e-20
8.952781e+03 2.469907e-16 1.000000e-20
8.954033e+03 2.420648e-16 1.000000e-20
8.955286e+03 2.489353e-16 1.000000e-20
8.956538e+03 2.482079e-16 1.000000e-20
8.957791e+03 2.661646e-16 1.000000e-20
8.959043e+03 3.084983e-16 1.000000e-20
8.960295e+03 3.039465e-16 1.000000e-20
8.961547e+03 2.767066e-16 1.000000e-20
8.962800e+03 2.884230e-16 1.000000e-20
8.964052e+03 2.841353e-16 1.000000e-20
8.965305e+03 3.051452e-16 1.000000e-20
8.966557e+03 2.952870e-16 1.000000e-20
8.967809e+03 2.999016e-16 1.000000e-20
8.969062e+03 2.638705e-16 1.000000e-20
8.970313e+03 2.462481e-16 1.000000e-20
8.971565e+03 2.664735e-16 1.000000e-20
8.972818e+03 2.773564e-16 1.000000e-20
8.974070e+03 2.817534e-16 1.000000e-20
8.975322e+03 3.043372e-16 1.000000e-20
8.976575e+03 2.892891e-16 1.000000e-20
8.977827e+03 3.059463e-16 1.000000e-20
8.979080e+03 2.986470e-16 1.000000e-20
8.980332e+03 2.815328e-16 1.000000e-20
8.981584e+03 3.029559e-16 1.000000e-20
8.982836e+03 3.200153e-16 1.000000e-20
8.984089e+03 2.970344e-16 1.000000e-20
8.985341e+03 3.102289e-16 1.000000e-20
8.986594e+03 3.073483e-16 1.000000e-20
8.987846e+03 3.040508e-16 1.000000e-20
8.989098e+03 3.099750e-16 1.000000e-20
8.990351e+03 3.144124e-16 1.000000e-20
8.991603e+03 2.753800e-16 1.000000e-20
8.992855e+03 2.870915e-16 1.000000e-20
8.994107e+03 3.068850e-16 1.000000e-20
8.995359e+03 2.818294e-16 1.000000e-20
8.996611e+03 3.081870e-16 1.000000e-20
8.997864e+03 2.936842e-16 1.000000e-20
8.999116e+03 2.732238e-16 1.000000e-20
9.000369e+03 2.679773e-16 1.000000e-20
9.001621e+03 2.764618e-16 1.000000e-20
9.002873e+03 3.313940e-16 1.000000e-20
9.004126e+03 3.485606e-16 1.000000e-20
9.005378e+03 3.102365e-16 1.000000e-20
9.006631e+03 3.107158e-16 1.000000e-20
9.007883e+03 3.154562e-16 1.000000e-20
9.009135e+03 3.037048e-16 1.000000e-20
9.010387e+03 3.008853e-16 1.000000e-20
9.011640e+03 3.169662e-16 1.000000e-20
9.012892e+03 3.268522e-16 1.000000e-20
9.014145e+03 3.218261e-16 1.000000e-20
9.015396e+03 2.909307e-16 1.000000e-20
9.016648e+03 2.827720e-16 1.000000e-20
9.017900e+03 2.847500e-16 1.000000e-20
9.019153e+03 3.009068e-16 1.000000e-20
9.020405e+03 2.601108e-16 1.000000e-20
9.021658e+03 2.800375e-16 1.000000e-20
9.022910e+03 2.808635e-16 1.000000e-20
9.024162e+03 2.523734e-16 1.000000e-20
9.025415e+03 2.824802e-16 1.000000e-20
9.026667e+03 2.671352e-16 1.000000e-20
9.027920e+03 2.659410e-16 1.000000e-20
9.029172e+03 2.657364e-16 1.000000e-20
9.030424e+03 2.693874e-16 1.000000e-20
9.031676e+03 2.635100e-16 1.000000e-20
9.032929e+03 2.875728e-16 1.000000e-20
9.034181e+03 2.717355e-16 1.000000e-20
9.035434e+03 2.576799e-16 1.000000e-20
9.036686e+03 2.709315e-16 1.000000e-20
9.037938e+03 2.590435e-16 1.000000e-20
9.039190e+03 2.746285e-16 1.000000e-20
9.040442e+03 2.863609e-16 1.000000e-20
9.041695e+03 2.761350e-16 1.000000e-20
